PAGE_NUMBER,MANUFACTURER,YEAR,MODEL,ENGINE,OIL
239,SUBARU,2008,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2008,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2008,Tribeca,H6 3.6L F.I. (EZ36D),"['M1-104', 'M1-104A']"
239,SUBARU,2007,B9 Tribeca,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2011,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2011,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
239,SUBARU,2011,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2011,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2011,Legacy,H6 3.6L F.I.,"['M1-104', 'M1-104A']"
239,SUBARU,2011,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2011,Outback,H6 3.6L F.I.,"['M1-104', 'M1-104A']"
239,SUBARU,2011,Tribeca,H6 3.6L F.I.,"['M1-104', 'M1-104A']"
239,SUBARU,2010,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
239,SUBARU,2010,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Legacy,H6 3.6L F.I. (EZ36D),"['M1-104', 'M1-104A']"
239,SUBARU,2010,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2010,Outback,H6 3.6L F.I. (EZ36D) 24V,"['M1-104', 'M1-104A']"
239,SUBARU,2010,Tribeca,H6 3.6L F.I. (EZ36D),"['M1-104', 'M1-104A']"
239,SUBARU,2009,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
239,SUBARU,2009,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Legacy,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2009,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2009,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2009,Tribeca,H6 3.6L F.I. (EZ36D),"['M1-104', 'M1-104A']"
239,SUBARU,2008,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Legacy,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2008,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
239,SUBARU,2008,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
239,SUBARU,2008,Tribeca,H6 3.6L F.I. (EZ36D),"['M1-104', 'M1-104A']"
239,SUBARU,2007,B9 Tribeca,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2007,B9 Tribeca,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2007,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2006,B9 Tribeca,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2006,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2005,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2004,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Forester,H4 2.5L F.I. (EJ251),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Legacy,H4 2.5L F.I. (EJ259),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Outback,H4 2.5L F.I. (EJ259),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2007,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2006,B9 Tribeca,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2006,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza WRX,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2006,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2005,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Forester,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Legacy,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2005,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
240,SUBARU,2004,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Baja,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Forester,H4 2.5L F.I. (EJ251),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Forester,H4 2.5L F.I. Turbo (EJ255),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza,H4 2.5L F.I. Naturally Aspirated,"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Impreza WRX,H4 2.5L F.I. Turbo (EJ257),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Legacy,H4 2.5L F.I. (EJ259),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Outback,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
240,SUBARU,2004,Outback,H4 2.5L F.I. (EJ259),"['M1-108', 'M1-108A']"
241,SUBARU,2004,Outback,H4 2.5L F.I. (EJ259),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Forester,H4 2.5L F.I. (EJ251),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Impreza,H4 2.5L F.I.,"['M1-108', 'M1-108A']"
241,SUBARU,2003,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Outback,H4 2.5L F.I.,"['M1-108', 'M1-108A']"
241,SUBARU,2003,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
241,SUZUKI,2013,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2013,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2013,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2012,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2012,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2011,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2011,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2010,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2010,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,Grand Vitara,V6 3.2L F.I. (N32B),"['M1-113', 'M1-113A']"
241,SUZUKI,2010,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2009,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2009,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2009,Grand Vitara,4 cyl. 2.4L F.I.,"['M1-103', 'M1-103A']"
241,SUZUKI,2009,Grand Vitara,V6 3.2L F.I.,"['M1-113', 'M1-113A']"
241,SUZUKI,2009,Swift,4 cyl. 1.5L F.I. (Mexico),"['M1-101', 'M1-101A']"
241,SUZUKI,2009,Swift,4 cyl. 1.6L F.I. (VIN E) (Canada),"['M1C-257A', 'M1C-257']"
241,SUZUKI,2009,SX4,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
241,SUZUKI,2009,XL-7,V6 3.6L F.I.,"['M1-113', 'M1-113A']"
241,SUZUKI,2008,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
241,SUZUKI,2008,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
241,SUBARU,2003,Baja,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Forester,H4 2.5L F.I. (EJ251),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Impreza,H4 2.5L F.I.,"['M1-108', 'M1-108A']"
241,SUBARU,2003,Impreza WRX,H4 2.0L F.I. Turbo (EJ205),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Legacy,H4 2.5L F.I. (EJ253),"['M1-108', 'M1-108A']"
241,SUBARU,2003,Outback,H4 2.5L F.I.,"['M1-108', 'M1-108A']"
241,SUBARU,2003,Outback,H6 3.0L F.I. (EZ30D),"['M1-104', 'M1-104A']"
241,SUZUKI,2013,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2013,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2013,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2012,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2012,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2012,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2011,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2011,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2011,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2010,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2010,Grand Vitara,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,Grand Vitara,V6 3.2L F.I. (N32B),"['M1-113', 'M1-113A']"
241,SUZUKI,2010,Kizashi,4 cyl. 2.4L F.I. (J24B),"['M1-103', 'M1-103A']"
241,SUZUKI,2010,SX4,4 cyl. 2.0L F.I. (J20B),"['M1-103', 'M1-103A']"
241,SUZUKI,2009,Equator,4 cyl. 2.5L F.I. (QR25DE),"['M1-108', 'M1-108A']"
241,SUZUKI,2009,Equator,V6 4.0L F.I. (VQ40DE),"['M1-110', 'M1-110A']"
241,SUZUKI,2009,Grand Vitara,4 cyl. 2.4L F.I.,"['M1-103', 'M1-103A']"
241,SUZUKI,2009,Grand Vitara,V6 3.2L F.I.,"['M1-113', 'M1-113A']"
241,SUZUKI,2009,Swift,4 cyl. 1.5L F.I. (Mexico),"['M1-101', 'M1-101A']"
241,SUZUKI,2009,Swift,4 cyl. 1.6L F.I. (VIN E) (Canada),"['M1C-257A', 'M1C-257']"
241,SUZUKI,2009,SX4,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
241,SUZUKI,2009,XL-7,V6 3.6L F.I.,"['M1-113', 'M1-113A']"
241,SUZUKI,2008,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
241,SUZUKI,2008,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2008,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2008,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2008,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2008,SX4,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2008,XL-7,V6 3.6L F.I.,"['M1-113', 'M1-113A']"
242,SUZUKI,2007,Aerio,4 cyl. 2.3L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2007,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2007,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2007,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2007,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2007,SX4,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2007,XL-7,V6 3.6L F.I.,"['M1-113', 'M1-113A']"
242,SUZUKI,2006,Aerio,4 cyl. 2.3L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2006,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2006,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2006,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2006,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2006,XL-7,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2005,Aerio,4 cyl. 2.3L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2005,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2005,Grand Vitara,V6 2.5L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2005,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2005,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2005,XL-7,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2004,Aerio,4 cyl. 2.3L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2004,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2004,Grand Vitara,V6 2.5L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2004,Grand Vitara,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2004,Vitara V6,V6 2.5L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2004,XL-7,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2003,Aerio,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2003,Grand Vitara,V6 2.5L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2003,Vitara,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2003,XL-7,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,TOYOTA,2023,4Runner,V6 4.0L F.I.,['M1C-256A']
242,TOYOTA,2023,Camry,4 cyl. 2.5L F.I. (Gas),"['M1-103', 'M1-103A']"
242,TOYOTA,2023,Camry,V6 3.5L F.I.,"['M1C-251A', 'M1C-251']"
242,SUZUKI,2008,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2008,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
242,SUZUKI,2008,SX4,4 cyl. 2.0L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2008,XL-7,V6 3.6L F.I.,"['M1-113', 'M1-113A']"
242,SUZUKI,2007,Aerio,4 cyl. 2.3L F.I.,"['M1-103', 'M1-103A']"
242,SUZUKI,2007,Forenza,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2007,Grand Vitara,V6 2.7L F.I.,"['M1-102', 'M1-102A']"
242,SUZUKI,2007,Reno,4 cyl. 2.0L F.I.,"['M1-101', 'M1-101A']"
242,SUZUKI,2007,Reno,4 cyl. 1.6L F.I. (Canada),"['M1-101', 'M1-101A']"
